assessment_date,basements,building_code,category_code,census_tract,central_air,date_exterior_condition,depth,exempt_building,exempt_land,exterior_condition,fireplaces,frontage,fuel,garage_spaces,garage_type,general_construction,homestead_exemption,house_extension,interior_condition,market_value,market_value_date,number_of_bathrooms,number_of_bedrooms,number_of_rooms,number_stories,off_street_open,parcel_shape,quality_grade,recording_date,sale_date,sale_price,separate_utilities,sewer,site_type,taxable_building,taxable_land,topography,total_area,total_livable_area,type_heater,unfinished,utility,view_type,year_built,year_built_estimate,zip_code,zoning,building_code_new,lat,lng
2022-05-24,,SI   ,6,157.0,,,58.0,0.0,19400.0,,,18.0,,,,,0,,,19400.0,,,,,,888.0,E,,2071-10-04,2071-10-04,1.0,,,,0.0,0.0,F,1050.0,,,,,I,,,19122.0,CMX2.5,,39.98071775253929,-75.13694032449315
2022-05-24,,SC   ,6,172.0,,,77.0,0.0,0.0,,,16.0,,,,,0,,,15500.0,,,,,,1964.0,E,,2071-10-01,2071-10-01,1.0,,,,0.0,15500.0,F,1194.0,,,,,I,,,19132.0,CMX1,,39.99716699079676,-75.17786043933188
2022-05-24,,SR   ,6,33.0,,,53.0,0.0,96100.0,,,16.0,,,,,0,,,96100.0,,,,,,3363.0,E,,2071-10-01,2071-10-01,1.0,,,,0.0,0.0,F,840.0,,,,,I,,,19146.0,RSA5,,39.93445754293109,-75.19013923944352
2022-05-24,,SR   ,6,32.0,,,62.0,0.0,120900.0,,,16.0,,,,,0,,,120900.0,,,,,,3460.0,E,,2071-10-01,2071-10-01,1.0,,,,0.0,0.0,F,992.0,,,,,I,,,19146.0,RSA5,,39.93429005426486,-75.18933744243955
2022-05-24,,T38  ,3,373.0,,,79.0,80000.0,0.0,,,20.0,,,,E ,80000,,,439000.0,,,,,,3353.0,A,C ,2071-09-30,2071-09-30,20000.0,,,,328090.0,30910.0,F,1829.0,2247.0,,,,I,1950.0,,19145.0,CMX1,820,39.91247045959947,-75.175406523122
2022-05-24,,SR   ,6,169.0,,,57.0,0.0,0.0,,,14.0,,,,,0,,,50000.0,,,,,,1341.0,E,,2071-09-28,2071-09-28,1.0,,,,0.0,50000.0,F,800.0,,,,,I,,,19132.0,RSA5,,39.99200297441979,-75.18433379915774
2022-05-24,,ZL0  ,4,134.0,,,90.0,0.0,0.0,,,20.0,,,,A ,0,,,1150500.0,,,,,,655.0,E,C+,2071-09-14,2071-09-14,12500.0,,,,920400.0,230100.0,F,1800.0,4425.0,,,,A,1920.0,,19130.0,RM1,246,39.96383057302114,-75.17014983601565
2022-05-24,,AA0  ,4,174.0,,,82.0,95806.0,16894.0,,,24.0,,,,A ,0,,,112700.0,,,,,,1355.0,E,C-,2071-09-08,2071-09-08,1.0,,,,0.0,0.0,F,1958.0,1818.0,,,,I,0.0,,19133.0,CMX2,620,39.99825375534332,-75.14723810588389
2024-01-30,,RB   ,6,293.0,,,92.0,0.0,11000.0,,,16.0,,,,,0,,,11000.0,,,,,,18.0,E,,2071-08-16,2071-08-16,1.0,,,,0.0,0.0,F,1498.0,,,,,,,,19124.0,RSA5,,40.01056825330115,-75.09328016635281
2022-05-24,,Y50  ,3,40.0,,,80.0,43279.6,0.0,,,16.0,,,,A ,43280,,,364000.0,,,,,,835.0,E,C ,2071-08-11,2071-08-11,1.0,,,,247920.4,72800.0,F,1280.0,2168.0,,,,I,1920.0,,19148.0,CMX2,820,39.91898516348914,-75.17051373741346
2022-05-24,,SR   ,6,149.0,,,73.0,0.0,74200.0,,,15.0,,,,,0,,,74200.0,,,,,,1561.0,E,,2071-08-10,2071-08-10,1.0,,,,0.0,0.0,F,1125.0,,,,,I,,,19121.0,RSA5,,39.982064301448695,-75.18261271854273
2022-05-24,,PB0  ,4,39.0,,,70.0,0.0,0.0,,,70.0,,,,A ,0,22.0,,275600.0,,,,,,2195.0,E,C ,2071-07-30,2071-07-30,1.0,,,,220481.0,55119.0,F,4900.0,4900.0,,,,I,1920.0,,19145.0,I2,223,39.92596028830052,-75.17354021729935
2022-05-24,,RA   ,6,2.0,,,59.0,0.0,1832900.0,,,78.0,,,,,0,16.0,,1832900.0,,,,,,35.0,E,,2071-07-29,2071-07-29,1.0,,,,0.0,0.0,F,4652.0,,,,,I,,,19107.0,,,39.95746671335774,-75.16097544892364
2022-05-24,,SR   ,6,149.0,,,78.0,0.0,63700.0,,,18.0,,,,,0,,,63700.0,,,,,,381.0,E,,2071-07-21,2071-07-21,1.0,,,,0.0,0.0,F,1400.0,,,,,I,,,19121.0,RSA5,,39.98093945635777,-75.17947431282656
2022-05-24,,RA   ,6,248.0,,,110.0,0.0,0.0,,,20.0,,,,,0,,,25700.0,,,,,,205.0,E,,2071-07-09,2070-10-10,1.0,,,,0.0,25700.0,F,2144.0,,,,,,,,19138.0,RM1,,40.047999411313526,-75.16272966300998
2022-05-24,,SR   ,6,153.0,,,69.0,0.0,47400.0,,,18.0,,,,,0,,,47400.0,,,,,,2081.0,E,,2071-06-29,2071-06-29,1.0,,,,0.0,0.0,F,1239.0,,,,,I,,,19121.0,RM1,,39.98409054609957,-75.16305744374624
2022-05-24,,SR   ,6,151.0,,,42.0,0.0,31700.0,,,14.0,,,,,0,,,31700.0,,,,,,1474.0,E,,2071-06-28,2071-06-28,1.0,,,,0.0,0.0,F,584.0,,,,,I,,,19121.0,RSA5,,39.98333559593373,-75.17748477825995
2022-05-24,,SR   ,6,32.0,,,48.0,0.0,78400.0,,,14.0,,,,,0,,,78400.0,,,,,,2791.0,E,,2071-06-07,2071-06-07,1.0,,,,0.0,0.0,F,680.0,,,,,I,,,19145.0,RSA5,,39.9311695178584,-75.18623277513478
2022-05-24,,RA   ,6,2.0,,,52.0,0.0,1120900.0,,,54.0,,,,,0,22.0,,1120900.0,,,,,,35.0,E,,2071-04-30,2071-04-30,1.0,,,,0.0,0.0,F,2845.0,,,,,I,,,19107.0,,,39.95749214750138,-75.16118060370461
2022-05-24,,RA   ,6,14.0,,,27.0,0.0,59200.0,,,15.0,,,,,0,,,59200.0,,,,,,35.0,E,,2071-04-16,2071-04-16,1.0,,,,0.0,0.0,F,405.0,,,,,I,,,19146.0,RM1,,39.94183920753726,-75.16697073646787
2022-05-24,,SI   ,6,163.0,,,39.0,0.0,0.0,,,15.0,,,,,0,,,6900.0,,,,,,,E,,2071-04-09,2071-04-09,1.0,,,,0.0,6900.0,F,599.0,,,,,,,,19133.0,RSA5,,39.98977522298399,-75.13590609169083
2022-05-24,,RA   ,6,16.0,,,53.0,0.0,289300.0,,,16.0,,,,,0,,,289300.0,,,,,,447.0,E,,2071-03-19,2071-03-19,1.0,,,,0.0,0.0,F,822.0,,,,,I,,,19147.0,RM1,,39.93987449527844,-75.15007106831828
2022-05-24,,RA   ,6,16.0,,,53.0,0.0,290100.0,,,16.0,,,,,0,,,290100.0,,,,,,447.0,E,,2071-03-19,2071-03-19,1.0,,,,0.0,0.0,F,824.0,,,,,I,,,19147.0,RM1,,39.93988455820865,-75.15012740592549
2022-05-24,,RB   ,6,241.0,,,20.0,0.0,0.0,,,32.0,,,,,0,32.0,,10900.0,,,,,,875.0,E,,2071-03-09,2071-03-09,4.0,,,,0.0,10900.0,F,640.0,,,,,I,,,19144.0,CMX2.5,,40.03292953717919,-75.17684631700635
2022-05-24,,SJ   ,6,114.0,,,224.0,0.0,0.0,,,226.0,,,,,0,27.0,,451400.0,,,,,,2102.0,E,,2071-02-24,2071-02-24,8500.0,,,,0.0,451400.0,F,50512.0,,,,,I,,,19151.0,CMX2.5,,39.9848111795533,-75.24548635148818
2022-05-24,,SR   ,6,149.0,,,70.0,0.0,60100.0,,,16.0,,,,,0,,,60100.0,,,,,,1278.0,E,,2071-02-16,2071-02-16,1.0,,,,0.0,0.0,F,1143.0,,,,,I,,,19121.0,RSA5,,39.982586556317024,-75.17721439413535
2022-05-24,,SR   ,6,179.0,,,52.0,0.0,11700.0,,,14.0,,,,,0,,,11700.0,,,,,,152.0,E,,2071-02-05,2071-02-05,1.0,,,,0.0,0.0,F,695.0,,,,,I,,,19134.0,SPPOA,,39.98581648445199,-75.11636136300098
2022-05-24,,SR   ,6,179.0,,,51.0,0.0,11700.0,,,14.0,,,,,0,,,11700.0,,,,,,152.0,E,,2071-02-05,2071-02-05,1.0,,,,0.0,0.0,F,690.0,,,,,I,,,19134.0,SPPOA,,39.98572021483071,-75.11627509833622
2022-05-24,,SR   ,6,179.0,,,51.0,0.0,11700.0,,,14.0,,,,,0,,,11700.0,,,,,,152.0,E,,2071-02-05,2071-02-05,1.0,,,,0.0,0.0,F,690.0,,,,,I,,,19134.0,SPPOA,,39.985752090957575,-75.11630456389511
2022-05-24,,PB0  ,4,179.0,,,60.0,152639.0,38161.0,,,52.0,,,,F ,0,73.0,,190800.0,,,,,,152.0,E,D ,2071-02-05,2071-02-05,1.0,,,,0.0,0.0,F,3129.0,2000.0,,,,I,1925.0,,19134.0,SPPOA,271,39.98533205631232,-75.11591435337112
2022-05-24,,SI   ,6,179.0,,,102.0,0.0,307400.0,,,28.0,,,,,0,52.0,,307400.0,,,,,,115.0,E,,2071-02-05,2071-02-05,1.0,,,,0.0,0.0,F,2861.0,,,,,,,,19134.0,SPPOA,,39.98557611335973,-75.11604004444429
2022-05-24,,RB   ,6,2.0,,,113.0,0.0,2233600.0,,,50.0,,,,,0,56.0,,2233600.0,,,,,,55.0,E,,2071-01-20,2071-01-20,1.0,,,,0.0,0.0,F,5669.0,,,,,I,,,19107.0,,,39.95741348528787,-75.1605937299479
2022-05-24,,S30  ,3,198.0,,,51.0,0.0,0.0,,,16.0,,,,A ,0,,,80700.0,,,,,,1832.0,E,C ,2071-01-15,2071-01-15,1.0,B,,,64600.0,16100.0,F,820.0,1368.0,,,,I,1920.0,,19140.0,CMX2,820,40.011360834759365,-75.14230630084647
2022-05-24,,SR   ,6,151.0,,,47.0,0.0,0.0,,,14.0,,,,,0,,,29900.0,,,,,,1377.0,E,,2071-01-14,2071-01-14,1.0,,,,0.0,29900.0,F,658.0,,,,,I,,,19121.0,RSA5,,39.98897769637319,-75.17820006140234
2022-05-24,,SR   ,6,32.0,,,48.0,0.0,104000.0,,,14.0,,,,,0,,,104000.0,,,,,,2824.0,E,,2069-05-05,2069-05-05,1.0,,,,0.0,0.0,F,681.0,,,,,I,,,19146.0,RSA5,,39.934673826477024,-75.18547369274322
2022-05-24,,SR   ,6,32.0,,,48.0,0.0,104000.0,,,14.0,,,,,0,,,104000.0,,,,,,2824.0,E,,2069-05-05,2069-05-05,1.0,,,,0.0,0.0,F,681.0,,,,,I,,,19146.0,RSA5,,39.93471424468808,-75.18546457741962
2022-05-24,,SR   ,6,151.0,,,71.0,0.0,68300.0,,,16.0,,,,,0,,,68300.0,,,,,,869.0,E,,2069-05-01,2069-05-01,1.0,,,,0.0,0.0,F,1124.0,,,,,I,,,19121.0,RSA5,,39.98505439232115,-75.1860048887561
2022-05-24,,SI   ,6,891.0,,,180.0,0.0,0.0,,,52.0,,,,,0,,,169000.0,,,,,,1087.0,E,,2069-04-17,2069-04-17,1.0,,,,0.0,169000.0,F,9389.0,,,,,I,,,19136.0,I2,,40.0390424569736,-75.01707484350172
2022-05-24,D,O50  ,1,134.0,,,57.0,17700.0,5900.0,4.0,0.0,15.0,,0.0,,A ,0,,4.0,23600.0,,0.0,0.0,,3.0,704.0,E,B-,2069-04-10,2069-04-10,1.0,,,,0.0,0.0,F,869.0,1619.0,H,,,A,1920.0,Y,19130.0,RSA5,22,39.96674419816627,-75.16748955978717
2022-05-24,,SR   ,6,151.0,,,76.0,0.0,61900.0,,,15.0,,,,,0,,,61900.0,,,,,,1077.0,E,,2069-04-02,2069-04-02,1.0,,,,0.0,0.0,F,1121.0,,,,,I,,,19121.0,RSA5,,39.984903796967465,-75.18333724477182
2022-05-24,,SI   ,6,382.0,,,100.0,0.0,341900.0,,,87.0,,,,,0,,,341900.0,,,,,,634.0,E,,2069-04-01,2069-04-01,1.0,,,,0.0,0.0,F,8749.0,,,,,I,,,19134.0,,,39.99284659672921,-75.10326492876113
2022-05-24,,SR   ,6,151.0,,,80.0,0.0,47600.0,,,16.0,,,,,0,,,47600.0,,,,,,2289.0,E,,2069-03-25,2069-03-25,1.0,,,,0.0,0.0,F,1240.0,,,,,I,,,19121.0,RSA5,,39.98685197697822,-75.17463847642334
2022-05-24,,SB   ,6,378.0,,,69.0,0.0,0.0,,,20.0,,,,,0,,,399900.0,,,,,,806.0,E,,2069-03-17,2069-03-17,1.0,,,,0.0,399900.0,F,1362.0,,,,,I,,,19134.0,CMX2,,39.980272739628575,-75.10619495426636
2022-05-24,,SC   ,6,83.0,,,57.0,0.0,0.0,,,16.0,,,,,0,,,10900.0,,,,,,2598.0,E,,2069-03-14,2069-03-14,1.0,,,,0.0,10900.0,F,912.0,,,,,,,,19143.0,CMX2,,39.95436926730744,-75.24256108810796
2022-05-24,,SR   ,6,153.0,,,90.0,0.0,68100.0,,,18.0,,,,,0,,,68100.0,,,,,,2397.0,E,,2069-03-12,2069-03-12,1.0,,,,0.0,0.0,F,1620.0,,,,,I,,,19121.0,RM1,,39.98377440326358,-75.1647132181315
2022-05-24,,SR   ,6,152.0,,,66.0,0.0,46900.0,,,18.0,,,,,0,,,46900.0,,,,,,1974.0,E,,2069-03-10,2069-03-10,1.0,,,,0.0,0.0,F,1185.0,,,,,I,,,19121.0,RSA5,,39.98423391129319,-75.16626736418935
2022-05-24,,U50  ,2,169.0,,,84.0,383440.0,95860.0,4.0,0.0,16.0,,0.0,,A ,0,,4.0,479300.0,,0.0,0.0,,1.0,1019.0,E,C+,2069-03-10,2069-03-10,1.0,,,,0.0,0.0,F,1365.0,2925.0,,,,I,1915.0,Y,19132.0,RSA5,22,39.99512887572534,-75.17709213282939
2022-05-24,,SR   ,6,153.0,,,66.0,0.0,42300.0,,,16.0,,,,,0,,,42300.0,,,,,,2298.0,E,,2069-02-24,2069-02-24,1.0,,,,0.0,0.0,F,1053.0,,,,,I,,,19121.0,RSA5,,39.98253949604332,-75.16502433853475
2022-05-24,,RB   ,6,355.0,,,64.0,0.0,0.0,,,20.0,,,,,0,,,46100.0,,,,,,,E,,2069-02-19,2069-02-19,1.0,,,,0.0,46100.0,F,1280.0,,,,,,,,19115.0,CA1,,40.0851274307902,-75.03624019057726
2022-05-24,,SR   ,6,152.0,,,80.0,0.0,43600.0,,,16.0,,,,,0,,,43600.0,,,,,,1991.0,E,,2069-02-18,2069-02-18,1.0,,,,0.0,0.0,F,1253.0,,,,,I,,,19121.0,RSA5,,39.98557108430696,-75.16787290884467
2022-05-24,,SR   ,6,153.0,,,90.0,0.0,68100.0,,,18.0,,,,,0,,,68100.0,,,,,,2397.0,E,,2069-02-10,2069-02-10,1.0,,,,0.0,0.0,F,1620.0,,,,,I,,,19121.0,RM1,,39.98367566362379,-75.1647343737771
2022-05-24,,SR   ,6,151.0,,,74.0,0.0,62600.0,,,16.0,,,,,0,,,62600.0,,,,,,1278.0,E,,2069-02-10,2069-02-10,1.0,,,,0.0,0.0,F,1184.0,,,,,I,,,19121.0,RSA5,,39.98301047631892,-75.1778467540298
2022-05-24,,SR   ,6,153.0,,,100.0,0.0,62300.0,,,17.0,,,,,0,,,62300.0,,,,,,1481.0,E,,2069-02-10,2069-02-10,1.0,,,,0.0,0.0,F,1700.0,,,,,I,,,19121.0,RM1,,39.98569977718223,-75.16229832392298
2022-05-24,,SR   ,6,149.0,,,62.0,0.0,68500.0,,,15.0,,,,,0,,,68500.0,,,,,,1650.0,E,,2069-02-04,2069-02-04,1.0,,,,0.0,0.0,F,930.0,,,,,I,,,19121.0,RSA5,,39.98256135776999,-75.18483238139301
2022-05-24,,SR   ,6,151.0,,,71.0,0.0,60700.0,,,14.0,,,,,0,,,60700.0,,,,,,869.0,E,,2069-02-03,2069-02-03,1.0,,,,0.0,0.0,F,1005.0,,,,,I,,,19121.0,RSA5,,39.984876922268754,-75.18465103943869
2022-05-24,,SC   ,6,247.0,,,85.0,0.0,0.0,,,16.0,,,,,0,,,23000.0,,,,,,270.0,A,,2069-02-03,2069-02-03,1.0,,,,0.0,23000.0,F,1435.0,,,,,I,,,19144.0,CMX2.5,,40.03847590649798,-75.17161847696846
2022-05-24,,SR   ,6,367.0,,,40.0,0.0,78600.0,,,15.0,,,,,0,22.0,,78600.0,,,,,,820.0,E,,2069-01-23,2069-01-23,1.0,,,,0.0,0.0,F,590.0,,,,,I,,,19106.0,,,39.95689533702362,-75.1467958717492
2022-05-24,,SR   ,6,367.0,,,88.0,0.0,218300.0,,,19.0,,,,,0,,,218300.0,,,,,,820.0,E,,2069-01-21,2069-01-21,1.0,,,,0.0,0.0,F,1638.0,,,,,I,,,19106.0,,,39.957257240922736,-75.14685287891129
2022-05-24,,SR   ,6,153.0,,,73.0,0.0,44600.0,,,15.0,,,,,0,,,44600.0,,,,,,1366.0,E,,2069-01-16,2069-01-16,1.0,,,,0.0,0.0,F,1097.0,,,,,I,,,19121.0,RM1,,39.9865168059468,-75.16250894325954
2022-05-24,,Y30  ,3,114.0,,,70.0,0.0,0.0,,,18.0,,,,A ,0,,,55000.0,,,,,,2743.0,E,C ,2069-01-15,2069-01-15,1.0,B,,,44000.0,11000.0,F,1285.0,1100.0,,,,I,1927.0,,19151.0,RSA5,822,39.98058672637223,-75.23958712894218
2022-05-24,,SR   ,6,149.0,,,100.0,0.0,122700.0,,,18.0,,,,,0,,,122700.0,,,,,,1656.0,E,,2069-01-13,2069-01-13,1.0,,,,0.0,0.0,F,1800.0,,,,,I,,,19121.0,RSA5,,39.98267574465472,-75.18709731974558
2022-05-24,,SR   ,6,152.0,,,54.0,0.0,36000.0,,,16.0,,,,,0,,,36000.0,,,,,,1301.0,E,,2069-01-09,2069-01-09,1.0,,,,0.0,0.0,F,864.0,,,,,I,,,19121.0,RSA5,,39.98246664745343,-75.16860457621567
2022-05-24,,SC   ,6,369.0,,,100.0,0.0,0.0,,,34.0,,,,,0,33.0,,238000.0,,,,,,414.0,E,,2069-01-07,2069-01-07,1.0,,,,0.0,238000.0,F,3400.0,,,,,I,,,19104.0,SPINS,,39.95233798175804,-75.19627351628881
2022-05-24,,SR   ,6,153.0,,,96.0,0.0,63400.0,,,17.0,,,,,0,,,63400.0,,,,,,2523.0,E,,2068-12-30,2068-12-30,1.0,,,,0.0,0.0,F,1632.0,,,,,I,,,19121.0,RM1,,39.98276265450741,-75.16383403105876
2022-05-24,,SR   ,6,151.0,,,76.0,0.0,61900.0,,,15.0,,,,,0,,,61900.0,,,,,,1077.0,E,,2068-12-26,2068-12-26,1.0,,,,0.0,0.0,F,1121.0,,,,,I,,,19121.0,RSA5,,39.98491017582922,-75.18338779553218
2022-05-24,,RA   ,6,16.0,,,43.0,0.0,1003400.0,,,109.0,,,,,0,,,1003400.0,,,,,,447.0,A,,2068-12-04,2068-12-04,1.0,,,,0.0,0.0,F,9047.0,,,,,I,,,19147.0,RM1,,39.9398788962843,-75.15034881824968
2022-05-24,,SR   ,6,152.0,,,75.0,0.0,37100.0,,,16.0,,,,,0,,,37100.0,,,,,,2456.0,E,,2070-09-30,2070-09-30,1.0,,,,0.0,0.0,F,1200.0,,,,,I,,,19121.0,RSA5,,39.984734718419965,-75.16614128085067
2022-05-24,,SR   ,6,152.0,,,103.0,0.0,56700.0,,,18.0,,,,,0,,,56700.0,,,,,,1974.0,E,,2070-09-30,2070-09-30,1.0,,,,0.0,0.0,F,1854.0,,,,,I,,,19121.0,RSA5,,39.9839421567106,-75.16626045404082
2022-05-24,,RB   ,6,42.0,,,216.0,0.0,39100.0,,,60.0,,,,,0,7.0,,39100.0,,,,,,228.0,E,,2070-09-25,2070-09-25,37100.0,,,,0.0,0.0,F,12959.0,,,,,,,,19148.0,RSA5,,39.91706272638196,-75.15398506298058
2022-05-24,,SC   ,6,145.0,,,63.0,0.0,26100.0,,,18.0,,,,,0,,,26100.0,,,,,,346.0,E,,2070-09-17,2070-09-17,1.0,,,,0.0,0.0,F,1134.0,,,,,I,,,19122.0,RM1,,39.9745220523867,-75.14758673700763
2022-05-24,,RB   ,6,78.0,,,59.0,0.0,82300.0,,,31.0,,,,,0,20.0,,82300.0,,,,,,594.0,A,,2070-09-16,2070-09-16,40000.0,,,,0.0,0.0,F,1829.0,,,,,0,,,19143.0,CMX2,,39.94810411299375,-75.21745215966588
2022-05-24,,RB   ,6,300.0,,,392.0,0.0,0.0,,,66.0,,,,,0,17.0,,192000.0,,,,,,127.0,A,,2070-09-15,2070-09-15,1.0,,,,0.0,192000.0,F,19202.0,,,,,I,,,19124.0,CMX3,,40.021455893375695,-75.07857109748828
2022-05-24,,SR   ,6,169.0,,,50.0,0.0,50000.0,,,16.0,,,,,0,,,50000.0,,,,,,1820.0,E,,2070-09-14,2070-09-14,1.0,,,,0.0,0.0,F,813.0,,,,,I,,,19132.0,RSA5,,39.99438138279495,-75.18173460671036
2022-05-24,,SR   ,6,367.0,,,87.0,0.0,232400.0,,,20.0,,,,,0,,,232400.0,,,,,,820.0,E,,2070-08-31,2070-08-31,1.0,,,,0.0,0.0,F,1745.0,,,,,I,,,19106.0,,,39.956992027836,-75.14690604127927
2022-05-24,,SR   ,6,367.0,,,88.0,0.0,218300.0,,,19.0,,,,,0,,,218300.0,,,,,,820.0,E,,2070-08-31,2070-08-31,1.0,,,,0.0,0.0,F,1638.0,,,,,I,,,19106.0,,,39.95735459642464,-75.14683315053645
2022-05-24,,SR   ,6,367.0,,,87.0,0.0,231800.0,,,20.0,,,,,0,,,231800.0,,,,,,820.0,E,,2070-08-31,2070-08-31,1.0,,,,0.0,0.0,F,1740.0,,,,,I,,,19106.0,,,39.95715412711312,-75.14687316856615
2022-05-24,,RB   ,6,204.0,,,90.0,0.0,0.0,,,77.0,,,,,0,,,40500.0,,,,,,276.0,E,,2070-08-18,2070-08-18,1.0,,,,0.0,40500.0,F,6953.0,,,,,,,,19140.0,RSA5,,40.021132666717946,-75.15333713192459
2022-05-24,,JV   ,4,241.0,,,105.0,0.0,66500.0,,,37.0,,,,,0,34.0,,66500.0,,,,,,533.0,E,C ,2070-08-16,2070-04-12,1.0,,,,0.0,0.0,F,3910.0,0.0,,,,I,0.0,,19144.0,CMX3,PP,40.03486910211615,-75.1740473382894
2022-05-24,,T30  ,3,291.0,,,109.0,0.0,0.0,,,59.0,,,,A ,0,,,110900.0,,,,,,,A,C ,2070-08-14,2070-08-14,22000.0,,,,40649.0,70251.0,F,3687.0,1520.0,,,,I,1950.0,,19120.0,CMX1,820,40.03350315483475,-75.10689237036182
2022-05-24,,PB0  ,4,891.0,,,180.0,0.0,0.0,,,52.0,,,,A ,0,,,192800.0,,,,,,1087.0,E,C+,2070-08-13,2070-08-13,50000.0,,,,154236.0,38564.0,F,9389.0,2900.0,,,,I,1925.0,,19136.0,I2,223,40.038963327277926,-75.017230126755
2022-05-24,,SR   ,6,153.0,,,67.0,0.0,51200.0,,,17.0,,,,,0,,,51200.0,,,,,,2081.0,E,,2070-08-12,2070-08-12,1.0,,,,0.0,0.0,F,1136.0,,,,,I,,,19121.0,RM1,,39.98471482149224,-75.16292818785843
2022-05-24,,SR   ,6,152.0,,,71.0,0.0,84100.0,,,54.0,,,,,0,28.0,,84100.0,,,,,,2191.0,E,,2070-08-12,2070-08-12,1.0,,,,0.0,0.0,F,3834.0,,,,,I,,,19121.0,RSA5,,39.98350841388886,-75.16602658743695
2022-05-24,,SC   ,6,164.0,,,66.0,0.0,0.0,,,9.0,,,,,0,,,9300.0,,,,,,555.0,E,,2070-08-04,2070-08-04,1.0,,,,0.0,9300.0,F,621.0,,,,,,,,19133.0,RM1,,39.98612114133559,-75.14109513856472
2022-05-24,,C58  ,1,207.0,,,448.0,0.0,1042900.0,4.0,0.0,248.0,,2.0,2.0,,0,,3.0,1042900.0,,0.0,0.0,,3.0,3659.0,A,B ,2070-07-31,2070-07-31,75000.0,,,,0.0,0.0,F,159218.0,10955.0,,,,I,1925.0,Y,19129.0,SPINS,09,40.01800675897283,-75.193648645678
2022-05-24,,SR   ,6,169.0,,,45.0,0.0,38300.0,,,14.0,,,,,0,,,38300.0,,,,,,1511.0,E,,2070-07-30,2070-07-30,1.0,,,,0.0,0.0,F,632.0,,,,,I,,,19132.0,RSA5,,39.99361346481581,-75.18173122959215
2022-05-24,,SR   ,6,152.0,,,66.0,0.0,46900.0,,,18.0,,,,,0,,,46900.0,,,,,,1974.0,E,,2070-07-21,2070-07-21,1.0,,,,0.0,0.0,F,1185.0,,,,,I,,,19121.0,RSA5,,39.98428077908066,-75.16625722519571
2022-05-24,,SR   ,6,152.0,,,75.0,0.0,39800.0,,,15.0,,,,,0,,,39800.0,,,,,,2191.0,E,,2070-07-21,2070-07-21,1.0,,,,0.0,0.0,F,1122.0,,,,,I,,,19121.0,RSA5,,39.98409256346722,-75.16590749458949
2022-05-24,,SR   ,6,152.0,,,54.0,0.0,36000.0,,,16.0,,,,,0,,,36000.0,,,,,,1301.0,E,,2070-07-20,2070-07-20,1.0,,,,0.0,0.0,F,864.0,,,,,I,,,19121.0,RSA5,,39.98216121258461,-75.16867042816956
2022-05-24,,SR   ,6,149.0,,,51.0,0.0,33900.0,,,12.0,,,,,0,,,33900.0,,,,,,381.0,E,,2070-07-14,2070-07-14,1.0,,,,0.0,0.0,F,589.0,,,,,I,,,19121.0,RSA5,,39.98053197741388,-75.17960974233294
2022-05-24,,SR   ,6,152.0,,,50.0,0.0,0.0,,,16.0,,,,,0,,,33500.0,,,,,,553.0,E,,2070-07-13,2070-07-13,1.0,,,,0.0,33500.0,F,813.0,,,,,I,,,19121.0,RSA5,,39.98357662742021,-75.17229448929201
2022-05-24,,SR   ,6,149.0,,,63.0,0.0,51000.0,,,15.0,,,,,0,,,51000.0,,,,,,951.0,E,,2070-07-03,2070-07-03,1.0,,,,0.0,0.0,F,938.0,,,,,I,,,19121.0,RSA5,,39.98280872426021,-75.17835603103732
2022-05-24,,SR   ,6,140.0,,,60.0,0.0,64500.0,,,16.0,,,,,0,,,64500.0,,,,,,259.0,E,,2070-06-25,2070-06-25,1.0,,,,0.0,0.0,F,972.0,,,,,I,,,19121.0,RM1,,39.973072414581786,-75.1622518365623
2022-05-24,,R30  ,1,118.0,,,81.0,117920.0,29480.0,4.0,0.0,16.0,,0.0,,A ,0,,4.0,147400.0,,1.0,3.0,,1.0,4268.0,E,C ,2070-06-24,2070-06-24,12500.0,,,,0.0,0.0,F,1293.0,1376.0,,,,I,1940.0,Y,19131.0,RSA5,24,39.98646766145775,-75.23998640623353
2022-05-24,,SR   ,6,151.0,,,42.0,0.0,29400.0,,,14.0,,,,,0,,,29400.0,,,,,,1758.0,E,,2070-06-24,2070-06-24,1.0,,,,0.0,0.0,F,588.0,,,,,I,,,19121.0,RSA5,,39.9841698387554,-75.17909815490377
2022-05-24,,SR   ,6,149.0,,,78.0,0.0,63700.0,,,18.0,,,,,0,,,63700.0,,,,,,381.0,E,,2070-06-24,2070-06-24,1.0,,,,0.0,0.0,F,1400.0,,,,,I,,,19121.0,RSA5,,39.98098872100255,-75.17946458116495
2022-05-24,,SR   ,6,151.0,,,64.0,0.0,14800.0,,,45.0,,,,,0,,,14800.0,,,,,,2002.0,A,,2070-06-24,2070-06-24,1.0,,,,0.0,0.0,F,3142.0,,,,,I,,,19121.0,CMX1,,39.98507811923847,-75.17888531189558
2022-05-24,,SR   ,6,151.0,,,65.0,0.0,4600.0,,,15.0,,,,,0,,,4600.0,,,,,,2002.0,E,,2070-06-24,2070-06-24,1.0,,,,0.0,0.0,F,975.0,,,,,I,,,19121.0,CMX1,,39.98504998354155,-75.17883786088144
